"userID","Date","DateString","Expense","Amount","Country","City","Provider","Products","GCategories","SCategories","Entrie_methods"
"user_23","1326470256.73931","2012-01-13 15:57:36","1","6","United Kindom","Glasgow","Adil","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_20","1326470937.60764","2012-01-13 16:08:57","1","19","United Kindom","Edinburg","O2club","","Restaurants","Cappuccino (regular)","bs"
"user_20","1326471716.47636","2012-01-13 16:21:56","1","12","United Kindom","Glasgow","check","Cleaning","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs::r"
"user_2","1326472797.82499","2012-01-13 16:39:57","1","12","United Kindom","Glasgow","NSF Dentist","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_26","1326473576.50703","2012-01-13 16:52:56","1","14","United Kindom","Glasgow","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_16","1326473802.03873","2012-01-13 16:56:42","1","18","United Kindom","Edinburg","check","Cleaning","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs::r"
"user_36","1326474176.07391","2012-01-13 17:02:56","1","11","United Kindom","Glasgow","Tesco","","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs"
"user_20","1326476279.76657","2012-01-13 17:37:59","1","17","United Kindom","Glasgow","Train","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_4","1326478762.31367","2012-01-13 18:19:22","1","14","United Kindom","Glasgow","check","Cleaning","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_6","1326479660.45257","2012-01-13 18:34:20","1","12","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Water (0.33 liter bottle)","h"
"user_42","1326481304.03943","2012-01-13 19:01:44","1","16","United Kindom","Edinburg","Tesco","Cleaning","Markets","Local Cheese (1kg)","bs::r"
"user_21","1326484144.03521","2012-01-13 19:49:04","1","14","United Kindom","Glasgow","coffee","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_38","1326486868.94377","2012-01-13 20:34:28","1","22","United Kindom","Edinburg","O2club","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_41","1326487227.78556","2012-01-13 20:40:27","1","20","United Kindom","Edinburg","check","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_10","1326487417.79287","2012-01-13 20:43:37","1","14","United Kindom","Glasgow","Stabucks","Mocca Coffee","Restaurants","Domestic Beer (0.5 liter draught)","bs::r"
"user_39","1326488761.80911","2012-01-13 21:06:01","1","14","United Kindom","Glasgow","Adil","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_2","1326489472.89848","2012-01-13 21:17:52","1","15","United Kindom","Edinburg","Lidl","Beer::Dipers::Milk::Bannas::Cheese","Markets","Lettuce (1 head)","h"
"user_10","1326490648.55786","2012-01-13 21:37:28","1","18","United Kindom","Glasgow","Adil","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_5","1326492110.20262","2012-01-13 22:01:50","1","13","United Kindom","Glasgow","O2club","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_8","1326492241.69611","2012-01-13 22:04:01","1","12","United Kindom","Glasgow","Lidl","Mocca Coffee","Markets","Tomato (1kg)","h"
"user_1","1326494362.59574","2012-01-13 22:39:22","1","11","United Kindom","Edinburg","check","","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs"
"user_46","1326496649.91537","2012-01-13 23:17:29","1","14","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs::r"
"user_48","1326502890.04875","2012-01-14 01:01:30","1","13","United Kindom","Glasgow","Tesco","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","h"
"user_16","1326505154.84441","2012-01-14 01:39:14","1","12","United Kindom","Edinburg","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Imported Beer (0.33 liter bottle)","h"
"user_33","1326506042.54919","2012-01-14 01:54:02","1","9","United Kindom","Edinburg","Tesco","Cleaning","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","h"
"user_18","1326506510.08583","2012-01-14 02:01:50","1","18","United Kindom","Edinburg","check","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_26","1326508201.2967","2012-01-14 02:30:01","1","12","United Kindom","Edinburg","Tesco","Mocca Coffee","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","r"
"user_11","1326508558.38428","2012-01-14 02:35:58","1","15","United Kindom","Edinburg","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","r"
"user_43","1326509248.74592","2012-01-14 02:47:28","1","17","United Kindom","Glasgow","NSF Dentist","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","r"
"user_19","1326510948.1874","2012-01-14 03:15:48","1","12","United Kindom","Edinburg","NSF Dentist","","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs"
"user_18","1326512321.27515","2012-01-14 03:38:41","1","11","United Kindom","Glasgow","coffee","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_1","1326513229.3431","2012-01-14 03:53:49","1","24","United Kindom","Edinburg","check","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_23","1326516153.47027","2012-01-14 04:42:33","1","6","United Kindom","Edinburg","coffee","","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs"
"user_32","1326518195.72264","2012-01-14 05:16:35","1","14","United Kindom","Glasgow","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (1 bedroom) Outside of Centre","r"
"user_21","1326520137.08063","2012-01-14 05:48:57","1","11","United Kindom","Glasgow","Tesco","Cleaning","Markets","Beef Round (1kg) (or Equivalent Back Leg Red Meat)","r"
"user_41","1326521784.7603","2012-01-14 06:16:24","1","15","United Kindom","Glasgow","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_37","1326524241.03896","2012-01-14 06:57:21","1","15","United Kindom","Edinburg","drink","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_14","1326525216.8961","2012-01-14 07:13:36","1","10","United Kindom","Glasgow","Lidl","","Markets","Water (1.5 liter bottle)","bs"
"user_5","1326525421","2012-01-14 07:17:01","1","13","United Kindom","Edinburg","drink","Mocca Coffee","Restaurants","Imported Beer (0.33 liter bottle)","h"
"user_14","1326527231.11403","2012-01-14 07:47:11","1","14","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_25","1326527971.81077","2012-01-14 07:59:31","1","21","United Kindom","Glasgow","Tesco","","Restaurants","Domestic Beer (0.5 liter draught)","bs"
"user_45","1326528083.45434","2012-01-14 08:01:23","1","12","United Kindom","Edinburg","check","Cleaning","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_34","1326528084.00054","2012-01-14 08:01:24","1","12","United Kindom","Edinburg","Adil","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_5","1326529167.543","2012-01-14 08:19:27","1","13","United Kindom","Glasgow","check","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_33","1326531055.56056","2012-01-14 08:50:55","1","21","United Kindom","Glasgow","Tesco","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_13","1326532833.93986","2012-01-14 09:20:33","1","16","United Kindom","Edinburg","check","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","h"
"user_11","1326535698.27531","2012-01-14 10:08:18","1","19","United Kindom","Edinburg","O2club","Cleaning","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_45","1326537887.8017","2012-01-14 10:44:47","1","6","United Kindom","Edinburg","Stabucks","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_19","1326538278.61097","2012-01-14 10:51:18","1","6","United Kindom","Glasgow","Stabucks","","Markets","Local Cheese (1kg)","bs"
"user_31","1326539518.58066","2012-01-14 11:11:58","1","16","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_41","1326539720.30387","2012-01-14 11:15:20","1","18","United Kindom","Edinburg","coffee","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_37","1326541548.45122","2012-01-14 11:45:48","1","17","United Kindom","Edinburg","Train","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_19","1326542496.47941","2012-01-14 12:01:36","1","16","United Kindom","Edinburg","Tesco","Mocca Coffee","Restaurants","Domestic Beer (0.5 liter draught)","bs::r"
"user_43","1326543477.98468","2012-01-14 12:17:57","1","15","United Kindom","Glasgow","drink","Mocca Coffee","Markets","Domestic Beer (0.5 liter bottle)","bs::r"
"user_22","1326544716.86178","2012-01-14 12:38:36","1","16","United Kindom","Edinburg","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_50","1326546700.87206","2012-01-14 13:11:40","1","16","United Kindom","Edinburg","Adil","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","h"
"user_41","1326548487.32714","2012-01-14 13:41:27","1","19","United Kindom","Glasgow","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_38","1326551055.51916","2012-01-14 14:24:15","1","6","United Kindom","Edinburg","Adil","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Water (0.33 liter bottle)","bs::r"
"user_17","1326551318.62385","2012-01-14 14:28:38","1","13","United Kindom","Glasgow","O2club","Cleaning","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_49","1326551548.69967","2012-01-14 14:32:28","1","15","United Kindom","Glasgow","Adil","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_26","1326552087.8701","2012-01-14 14:41:27","1","13","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_16","1326554411.396","2012-01-14 15:20:11","1","21","United Kindom","Edinburg","Train","Mocca Coffee","Restaurants","Cappuccino (regular)","bs::r"
"user_17","1326555260.21032","2012-01-14 15:34:20","1","15","United Kindom","Edinburg","coffee","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs::r"
"user_19","1326555980.62193","2012-01-14 15:46:20","1","13","United Kindom","Edinburg","O2club","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Cappuccino (regular)","bs::r"
"user_34","1326556180.45794","2012-01-14 15:49:40","1","17","United Kindom","Glasgow","O2club","Mocca Coffee","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_50","1326558608.83651","2012-01-14 16:30:08","1","11","United Kindom","Glasgow","coffee","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_40","1326559134.78797","2012-01-14 16:38:54","1","21","United Kindom","Glasgow","check","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_40","1326559882.58007","2012-01-14 16:51:22","1","16","United Kindom","Edinburg","Lidl","Mocca Coffee","Markets","Loaf of Fresh White Bread (500g)","bs::r"
"user_29","1326560374.70514","2012-01-14 16:59:34","1","16","United Kindom","Glasgow","Train","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","r"
"user_47","1326563278.34913","2012-01-14 17:47:58","1","16","United Kindom","Edinburg","check","","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs"
"user_10","1326563638.80187","2012-01-14 17:53:58","1","13","United Kindom","Glasgow","coffee","Mocca Coffee","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_24","1326564768.97893","2012-01-14 18:12:48","1","16","United Kindom","Glasgow","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","h"
"user_2","1326565551.01093","2012-01-14 18:25:51","1","9","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_31","1326567399.31451","2012-01-14 18:56:39","1","17","United Kindom","Glasgow","check","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","h"
"user_16","1326570319.84706","2012-01-14 19:45:19","1","9","United Kindom","Edinburg","Lidl","","Restaurants","Meal, Inexpensive Restaurant","bs"
"user_35","1326571952.9169","2012-01-14 20:12:32","1","17","United Kindom","Edinburg","Stabucks","Mocca Coffee","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","h"
"user_50","1326574205.50692","2012-01-14 20:50:05","1","13","United Kindom","Glasgow","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","h"
"user_10","1326574344.14894","2012-01-14 20:52:24","1","18","United Kindom","Glasgow","Train","","Markets","Rice (white), (1kg)","bs"
"user_31","1326576743.65828","2012-01-14 21:32:23","1","16","United Kindom","Glasgow","Tesco","Mocca Coffee","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_24","1326579243.10058","2012-01-14 22:14:03","1","19","United Kindom","Glasgow","Adil","Mocca Coffee","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_18","1326581521","2012-01-14 22:52:01","1","18","United Kindom","Glasgow","Train","Mocca Coffee","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_23","1326583288.8114","2012-01-14 23:21:28","1","16","United Kindom","Glasgow","Tesco","Cleaning","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_24","1326585116.46644","2012-01-14 23:51:56","1","10","United Kindom","Glasgow","Adil","Beer::Dipers::Milk::Bannas::Cheese","Markets","Lettuce (1 head)","bs::r"
"user_22","1326585535.35043","2012-01-14 23:58:55","1","14","United Kindom","Glasgow","check","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_47","1326590805.83959","2012-01-15 01:26:45","1","20","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Imported Beer (0.33 liter bottle)","h"
"user_6","1326592124.81689","2012-01-15 01:48:44","1","9","United Kindom","Glasgow","NSF Dentist","","Restaurants","Water (0.33 liter bottle)","bs"
"user_50","1326595002.85528","2012-01-15 02:36:42","1","21","United Kindom","Edinburg","Tesco","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_4","1326597292.38284","2012-01-15 03:14:52","1","12","United Kindom","Edinburg","drink","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_14","1326598945.37006","2012-01-15 03:42:25","1","13","United Kindom","Glasgow","Train","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_9","1326599800.79124","2012-01-15 03:56:40","1","11","United Kindom","Glasgow","drink","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_19","1326599913.03441","2012-01-15 03:58:33","1","15","United Kindom","Glasgow","check","","Rent Per Month","Apartment (1 bedroom) in City Centre","bs"
"user_37","1326600504.95114","2012-01-15 04:08:24","1","10","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_1","1326601839.9952","2012-01-15 04:30:39","1","11","United Kindom","Edinburg","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
